id_libro,Unidad,Titulo,Autor,Clasificacion
53168,1,BIOQUMICA DE LAGUNA,"LAGUNA, JOSE",QP 514.2 L181
53176,1,PROBABILIDAD Y ESTADiSTICA PARA INGENIEROS Y ADMIN,"HINES, WILLIAM W.",TA 340 H659
51363,1,INGENIERiA DE ALIMENTOS: OPERACIONES UNITARIAS Y P,SHARMA SHRI K.,TP 370 S531
53174,1,PROGRAMACION ESTRUCTURADA : UN ENFOQUE ALGORITMICO,"LOPEZ ROMAN, LEOBARDO",QA 76.73 L864
51364,1,INGENIERiA DE ALIMENTOS: OPERACIONES UNITARIAS Y P,SHARMA SHRI K.,TP 370 S531
53172,1,MAQUINAS ELECTRICAS,"CHAPMAN, STEPHEN",TK 2181 C466
53171,1,MAQUINAS ELECTRICAS,"CHAPMAN, STEPHEN",TK 2181 C466
53170,1,ENCICLOPEDIA INTERNACIONAL DE LAS CIENCIAS SOCIALE,,H 40 E56
53154,1,ALGEBRA INTERMEDIA,"GUSTAFSON, DAVID",QA 154.2 G982
51259,1,"FUNDAMENTOS DE PROGRAMACION : ALGORITMOS, ESTRUCTU",JOYANES AGUILAR LUIS,QA 76.6 J88
51353,1,"AIRCRAFT INSPECTION, REPAIR & ALTERATIONS : ACCEPT",,TL 709 A298
51367,1,"CONOCER EL MUNDO, SABER EL MUNDO: EL FIN DE LO APR",WALLERSTEIN IMMANUEL,H 61 W196
51366,1,"CONOCER EL MUNDO, SABER EL MUNDO: EL FIN DE LO APR",WALLERSTEIN IMMANUEL,H 61 W196
53005,1,ALGEBRA LINEAL Y SUS APLICACIONES,"LAY, DAVID C.",QA 184 L426
53169,1,FUNDAMENTOS DE QUiMICA,"BURNS, RALPH",QD 31.2 B967
51369,1,QUiMICA: LA CIENCIA CENTRAL,BROWN THEODORE L.,QD 31.2 B881
51373,1,GUiA PRACTICA PARA LA GESTION AMBIENTAL,WALSS AURIOLES RODOLFO,KGF 3421 W222
51374,1,GUiA PRACTICA PARA LA GESTION AMBIENTAL,WALSS AURIOLES RODOLFO,KGF 3421 W222
51384,1,ESTUDIO DE TIEMPOS Y MOVIMIENTOS. PARA LA MANUFACT,"MEYERS, FRED E.",T 60.4 M613
51376,1,"SABER AMBIENTAL: SUSTENTABILIDAD, RACIONALIDAD, CO","LEFF, ENRIQUE",GE 40 L488
51383,1,MECANICA DE MATERIALES,"BEDFORD, ANTHONY",TA 405 B413
51379,1,ADMINISTRACION MEXICANA EN TRANSICION,KRAS EVA S.,HD 31 K89
5297,1,BIOLOGIA,"VILLEE, CLAUDE A.",QH 308.2 V729
5138,1,ACADEMIAS DE HISTORIA DE MEXICO,"GONZALEZ BLACKALLER, CIRO E.",F 1223 G643
51345,1,FISICOQUiMICA,"LEVINE, IRA N.",QD 453.2 L665
51381,1,MANAGING RISK IN ORGANIZATIONS: A GUIDE FOR MANAGE,FRAME J. DAVIDSON,HD 61 F813
51344,1,ANALISIS Y DISENO ORIENTADO A OBJETOS CON APLICACI,"BOOCH, GRADY",QA 76.64 B86
51375,1,"SABER AMBIENTAL: SUSTENTABILIDAD, RACIONALIDAD, CO","LEFF, ENRIQUE",GE 40 L488
53052,1,LOGiSTICA : MEJORES PRACTICAS EN LATINOAMERICA,"CARRANZA, OCTAVIO",HD 38.5 C311
53008,1,OPERACIONES DE TRANSFERENCIA DE MASA,"TREYBAL, ROBERT E.",TP 156.M3 T817
51339,1,ENCICLOPEDIA FAMILIAR DE LA SALUD : GUIA DE LA SAL,,RA 418.5.F3 E561
53040,1,BROCK : BIOLOGIA DE LOS MICROORGANISMOS,"MADIGAN, MICHAEL",QR 46 M182
53041,1,ECOLOGIA MICROBIANA Y MICROBIOLOGIA AMBIENTAL,"ATLAS, M. RONALD",QR 46 A881
53042,1,INSTALACIONES ELECTRICAS DE BAJA TENSION,"MORENO ALFONDO, NARCISO",TK 3201 M843
53344,1,LA INTELIGENCIA EMOCIONAL,"GOLEMAN, DANIEL",BF 561.G65 G626
51380,1,WATER SUPPLY6 AND POLLUTION CONTROL,"VIESSMAN WARREN, JR",TD 353 V656
51391,1,MECANICA VECTORIAL PARA INGENIEROS : DINAMICA,HIBBELER R.C.,QA 845 H624
53006,1,ELEMENTOS BASICOS DE ADMINISTRACION,"EYSSAUTIER DE LA MORA, MAURICE",HD 31 E98
53007,1,C# PARA ESTUDIANTES,"BELL, DOUGLAS",QA 76.73.C153 B434
51355,1,"FUNDAMENTOS DE PROGRAMACION : ALGORITMOS, ESTRUCTU",JOYANES AGUILAR LUIS,QA 76.6 J88
51382,1,MECANICA DE MATERIALES,"BEDFORD, ANTHONY",TA 405 B413
51398,1,TRANSFERENCIA DE CALOR Y MASA : UN ENFOQUE PRACTIC,"CENGEL, YUNUS A.",QC 320 C395
51397,1,TRANSFERENCIA DE CALOR,CENGEL YUNUS A.,QC 320 C395
51396,1,TRANSFERENCIA DE CALOR,CENGEL YUNUS A.,QC 320 C395
51395,1,QUiMICA : UNA CIENCIA EXPERIMENTAL,CHEMICAL EDUCATION MATERIAL STUDY,QD 31.2 C518
51371,1,DISENO DE MAQUINARIA: SINTESIS Y ANALISIS DE MAQUI,"NORTON, ROBERT L.",TJ 230 N864
51392,1,QUiMICA ANALiTICA MODERNA,"HARVEY, DAVID",QD 72 H341
51370,1,DISENO DE MAQUINARIA: SINTESIS Y ANALISIS DE MAQUI,"NORTON, ROBERT L.",TJ 230 N864
51390,1,MECANICA VECTORIAL PARA INGENIEROS : DINAMICA,HIBBELER R.C.,QA 845 H624
51389,1,ENERGiA SOLAR TERMICA Y DE CONCENTRACION: MANUAL P,"MADRID VICENTE, ANTONIO",TH 7413 M182
51388,1,MECANICA DE MATERIALES,"HIBBELER, R.C.",TA 405 H634
51387,1,MECANICA DE MATERIALES,"HIBBELER, R.C.",TA 405 H634
51386,1,FUNDAMENTOS DE TERMODINAMICA,"VAN WYLEN, GORDON J.",QC 311 V271
51385,1,ESTUDIO DE TIEMPOS Y MOVIMIENTOS. PARA LA MANUFACT,"MEYERS, FRED E.",T 60.4 M613
51368,1,QUiMICA: LA CIENCIA CENTRAL,BROWN THEODORE L.,QD 31.2 B881
51377,1,"COSTOS II : PREDETERMINADOS, DE OPERACION, Y COSTO","RIO GONZALEZ, CRISTOBAL DEL",HJ 9750 R585
53044,1,INSTALACIONES ELECTRICAS DE BAJA TENSION,"MORENO ALFONDO, NARCISO",TK 3201 M843
51393,1,QUiMICA ANALiTICA MODERNA,"HARVEY, DAVID",QD 72 H341
53744,1,PSICOLOGiA SOCIAL,"MYERS, DAVID",HM 251 M613
53829,1,PRINCIPIOS DE ECONOMiA : PROBLEMAS Y CASOS,"MOCHON MORCILLO, FRANCISCO",HB 171.5 M687
53745,1,NEGOCIOS INTERNACIONALES : AMBIENTES Y OPERACIONES,"DANIELS, JOHN D.",HF 1379 D183
53736,1,MATEMATICAS PARA ADMINISTRACION Y ECONOMIA,"TAN, SOO TANG",HF 5694 T161
53747,1,LA CALIDAD MAS ALLA DEL SIX SIGMA,"BASU, RON",TS 156 B297
53748,1,LA CALIDAD MAS ALLA DEL SIX SIGMA,"BASU, RON",TS 156 B297
53889,1,SISTEMAS DE MEDICION E INSTRUMENTACION : DISENO Y,"DOEBELIN, ERNEST O.",QC 100.5 D649
5063,1,"MATEMATICAS APLICADAS : PARA ADMINISTRACION, ECONO","BUDNICK, FRANK S.",HF 5694 B927
73329,1,COMO LOGRAR UN LIDERAZGO EXITOSO : LO MEJOR DE LAS,"BARNES, TONY",HD 58.7 B261
53743,1,PSICOLOGiA SOCIAL,"MYERS, DAVID",HM 251 M613
53751,1,LIDERAZGO : LA GRANDEZA INTERNA,"KOESTENBAUM, PETER",HD 57.7 K77
53742,1,RELACIONES HUMANAS : EN EL AMBITO LABORAL,"TORRE, FRANCISCO DE LA",HF 5549.5 T689
50921,1,USO EFICIENTE DE LA ENERGIA ELECTRICA EN INSTALACI,"FERNNADEZ NAVA, JUAN MANUEL",TK 4035 F363
5077,1,FUNDAMENTOS DEL TRANSISTOR: ( CURSO-BREVE ),"STANLEY, GEORGE C.",TK 7871.9 S787
50770,1,VALORES EN LA EMPRESA,"PLANAS FERNANDEZ, EMILIO",HF 5548.8 P699
5093,1,BIOTECNOLOGIA ALIMENTARIA,,QW 75 B615
50929,1,"USO DE LA ENERGIA ELECTRICA EN LA INDUSTRIA, APLIC","NAJERA MEZA, JOSE ALONSO",TK 4035 N162
5372,1,GRANDES GUERRAS DE NUESTRO TIEMPO: EL TERCER REICH,,D 9 G752
50926,1,USO EFICIENTE DE LA ENERGIA ELECTRICA EN LA INDUST,"CORTEZ ACERETO, ANDRES",TK 4035 C828
50774,1,MANUAL PARA DETERMINAR NECESIDADES DE CAPACITACION,"MENDOZA NUNEZ, ALEJANDRO",HF 5549.5.T7 M539
53750,1,MERCADOTECNIA,"SANDHUSEN, RICHARD",HF 5415 S213
53839,1,COMO PROGRAMAR EN CC++ Y JAVA,DEITEL M. HARVEY,QA 76.73C D325
52165,1,APLICACIONES DE LA PSICOLOGiA EN LAS ORGANIZACIONE,"BALCAZAR RIVERA, MARiA LUISA",HF 5548.8 B183
53830,1,INTRODUCCION A LA INGENIERIA DEL CONTROL AUTOMATI,"RODRIGUEZ AVILA, JESUS ERNESTO",TJ 213 R696
53831,1,"ELECTRONICA DE POTENCIA : CIRCUITOS, DISPOSITIVOS","RASHID, MUHAMMAD H.",TK 3001 R224
53844,1,EL LiDER DEL FUTURO,"HESSELBEIN, FRANCES",HD 57.7 H583
53833,1,INTELIGENCIA ARTIFICIAL : UN ENFOQUE MODERNO,"RUSSELL, STUART",Q 335 R967
53825,1,ANALISIS DE CIRCUITOS EN INGENIERIA,"HAYT, WILLIAM H.",TK 454 H426
53835,1,INTRODUCCION A LA TEORiA GENERAL DE LA ADMINISTRAC,"CHIAVENATO, IDALBERTO",HD 31 C543
53836,1,INTRODUCCION A LA TEORiA GENERAL DE LA ADMINISTRAC,"CHIAVENATO, IDALBERTO",HD 31 C543
53789,1,DIBUJO Y DISENO EN INGENIERiA,JENSEN CECIL,T 353 J54
53838,1,INTRODUCCION A LA TEORiA GENERAL DE LA ADMINISTRAC,"CHIAVENATO, IDALBERTO",HD 31 C543
53737,1,LAS MEJORES TECNICAS PARA HABLAR EN PUBLICO,"BRASSEL, CARLOS",PN 4121 B799
53840,1,REINGENIERIA,"HAMMER, MICHAEL",TS 157 H112
53841,1,REINGENIERIA,"HAMMER, MICHAEL",TS 157 H112
53832,1,"ELECTRONICA DE POTENCIA : CIRCUITOS, DISPOSITIVOS","RASHID, MUHAMMAD H.",TK 3001 R224
53746,1,NEGOCIOS INTERNACIONALES : AMBIENTES Y OPERACIONES,"DANIELS, JOHN D.",HF 1379 D183
53739,1,TRANSFERENCIA DE CALOR,CENGEL YUNUS A.,QC 320 C395
5374,1,GRANDES GUERRAS DE NUESTRO TIEMPO: EL TERCER REICH,,D 9 G752
53740,1,TRANSFERENCIA DE CALOR,CENGEL YUNUS A.,QC 320 C395
53741,1,RELACIONES HUMANAS : EN EL AMBITO LABORAL,"TORRE, FRANCISCO DE LA",HF 5549.5 T689
53837,1,INTRODUCCION A LA TEORiA GENERAL DE LA ADMINISTRAC,"CHIAVENATO, IDALBERTO",HD 31 C543
53757,1,DIRECCION DE LA PRODUCCION: DECISIONES ESTRATEGICA,HEIZER J.,TS 155.A2 H465
53782,1,MANUAL PARA LA ADMINISTRACION DE PROYECTOS,"CLELAND, DAVID I.",HD 69.P75 C624
53783,1,INGENIERiA ECONOMICA DE DE GARMO,"SULLIVAN, WILLIAM G.",TA 177.4 S949
53784,1,INGENIERiA ECONOMICA DE DE GARMO,"SULLIVAN, WILLIAM G.",TA 177.4 S949
53785,1,INGENIERiA ECONOMICA DE DE GARMO,"SULLIVAN, WILLIAM G.",TA 177.4 S949
53786,1,FiSICA PARA INGENIERiA Y CIENCIAS,"GETTYS, W. EDWARD",QC 23 G394
53777,1,EL DESAFiO DEL LIDERAZGO : COMO OBTENER PERMANENTE,"KOUZES, JIM",HD 57.7 K88
53762,1,DISENO DE SISTEMAS DIGITALES CON VHDL,"PEREZ LOPEZ, SERAFiN ALFONSO",TK 7874.65 P438
53863,1,BLUEPRINT READING BASICS : MANUFACTURING PRINT REA,"HAMMER, WAREN",T 379 H224
53738,1,TECNICAS PARA HABLAR EN PUBLICO : UTILIZANDO LAS E,"GOTTESMAN, DEB",PN 4121 G685
53756,1,DIRECCION DE LA PRODUCCION: DECISIONES ESTRATEGICA,HEIZER J.,TS 155.A2 H465
50782,1,PSICOLOGiA DE LOS TRABAJOS EN EQUIPO,"EHRLICH, MARC I.",HF 5500 E33
53758,1,DIRECCION DE LA PRODUCCION: DECISIONES ESTRATEGICA,HEIZER J.,TS 155.A2 H465
53759,1,"INSTALACIONES DE MANUFACTURA UBICACION, PLANEACION",SULE R.D.,TS 183 S949
5376,1,GRANDES GUERRAS DE NUESTRO TIEMPO: EL TERCER REICH,,D 9 G752
53770,1,MASS SPECTROMETRY,"BARKER, JAMES",QD 96 B254
53761,1,DISENO DE SISTEMAS DIGITALES CON VHDL,"PEREZ LOPEZ, SERAFiN ALFONSO",TK 7874.65 P438
53753,1,EFICIENCIA ENERGETICA EN EDIFICIOS. CERTIFICACION,"REY MARTiNEZ, FRANCISCO JAVIER",TJ 163.5.B84 R456
53763,1,FUNDAMENTOS DE MARKETING,"KOTLER, PHILIP",HF 5415 K87
53764,1,FUNDAMENTOS DE MARKETING,"KOTLER, PHILIP",HF 5415 K87
53755,1,ADMINISTRACION DE OPERACIONES. ESTRATEGIA Y ANALIS,"KRAJEWSKI, LEE J.",TS 155.A2 K89
53752,1,NUEVA ENCICLOPEDIA TEMATICA : EL MUNDO DEL ESTUDIA,,AE 61 N964
53828,1,MANUAL DE INSTALACIONES ELECTROMECANICAS EN CASA Y,"ENRIQUEZ HARPER, GILBERTO",TK 3201 E59
541,1,LA INVERSION EXTRANJERA EN MEXICO,"SEPULVEDA, BERNARDO",HG 4538.M11 S479
5092,1,DONA ROSITA LA SOLTERA O EL LENGUAJE DE LAS FLORE,"GARCIA LORCA, FEDERICO",PQ 6613 G215
5373,1,GRANDES GUERRAS DE NUESTRO TIEMPO: EL TERCER REICH,,D 9 G752
53733,1,INTRODUCCION A LA LOGICA,"GUTIERREZ SAENZ, RAUL",BC 99 G983
53734,1,INTRODUCCION A LA LOGICA,"GUTIERREZ SAENZ, RAUL",BC 99 G983
53735,1,MATEMATICAS PARA ADMINISTRACION Y ECONOMIA,"TAN, SOO TANG",HF 5694 T161
53754,1,ADMINISTRACION DE OPERACIONES. ESTRATEGIA Y ANALIS,"KRAJEWSKI, LEE J.",TS 155.A2 K89
53781,1,MANUAL PARA LA ADMINISTRACION DE PROYECTOS,"CLELAND, DAVID I.",HD 69.P75 C624
53779,1,LIDERAZGO SIN LIMITES : MANUAL DE SUPERVIVENCIA PA,"HEIFETZ, RONALD A.",HD 57.7 H465
53780,1,MANUAL PARA LA ADMINISTRACION DE PROYECTOS,"CLELAND, DAVID I.",HD 69.P75 C624
53771,1,MASS SPECTROMETRY,"BARKER, JAMES",QD 96 B254
53772,1,INTRODUCCION A LA TECNOLOGiA DE ALIMENTOS,,TP 372.5 I61
53773,1,INTRODUCCION A LA TECNOLOGiA DE ALIMENTOS,,TP 372.5 I61
53774,1,EL LIDERAZGO CENTRADO EN PRINCIPIOS,"COVEY, STEPHEN R.",HD 57.7 C873
53775,1,INGENIERiA DE LA ENERGiA EOLICA,"VILLARRUBIA LOPEZ, MIGUEL",TJ 820 V722
53776,1,EL DESAFiO DEL LIDERAZGO : COMO OBTENER PERMANENTE,"KOUZES, JIM",HD 57.7 K88
5377,1,GRANDES GUERRAS DE NUESTRO TIEMPO: EL TERCER REICH,,D 9 G752
53778,1,LIDERAZGO SIN LIMITES : MANUAL DE SUPERVIVENCIA PA,"HEIFETZ, RONALD A.",HD 57.7 H465
50630,1,RELACIONES PUBLICAS APLICADAS : UN CAMINO HACIA LA,"MERCADO, SALVADOR",HD 59 M553
50924,1,USO EFICIENTE DE LA ENERGIA ELECTRICA EN LA INDUST,"ACERETO BOBADILLA, DANIEL NEFTALI",TK 4035 A173
53788,1,PRINCIPIOS DE ADMINISTRACION,"TERRY, GEORGE R.",HD 31 T329
5383,1,MANUAL DE ECOLOGiA,,QH 541.13 M294
51461,1,MANUAL DE ACTUALIZACION Y REPARACION DE PCS,MUELLER SCOTT,QA 76 M946
51544,1,CALIDAD EN EL SERVICIO,"QUIJANO PORTILLA, ViCTOR MANUEL",HD 9980 Q6
53817,1,MAPAS MENTALES PASO A PASO,MONTES G. ZORAIDA DE,BF 316.6 M779
5381,1,PROGRAMACION ORIENTADA A OBJETOS,"JOYANES AGUILAR, LUIS",QA 76.64 J88
53810,1,MANUAL DE CREACTIVIDAD : LOS PROCESOS PSiQUICOS Y,"RODRiGUEZ ESTRADA, MAURO",BF 408 R696
53811,1,PLANEACION DE VIDA Y CARRERA : VITALIDAD PERSONAL,"CASARES ARRANGOIZ, DAVID",LB 1027.5 C334
53812,1,ELECTRONICA INDUSTRIAL MODERNA,"MALONEY, TIMOTHY",TK 7881 M257
5155,1,AUDITORIA ADMINISTRATIVA : EVALUACION DE LOS METOD,"LEONARD, WILLIAM P.",HF 5667 L581
53814,1,ELECTRONICA INDUSTRIAL MODERNA,"MALONEY, TIMOTHY",TK 7881 M257
51549,1,EL PROCESO ADMINISTRATIVO,"FERNANDEZ ARENA, JOSE ANTONIO",HD 31 F363
53816,1,CALCULO Y GEOMETRiA ANALiTICA,SIMMONS GEORGE F.,QA 303 S592
53807,1,EJERCICIOS Y PROBLEMAS DE TEORIA DE LAS PROBABILD,"WISNIEWSKI, PIOTR M.",QA 273.A5 W815
53818,1,ESTADiSTICA PARA ADMINISTRACION Y ECONOMiA: CONCE,"STEVENSON, WILLIAM J.",QA 276.4 S848
53819,1,TEORiA Y APLICACIONES DEL TRABAJO EN EQUIPO : COM,"HARTZLER, MEG",HD 66 H332
50796,1,ENFOQUES PRACTICOS PARA PLANEACION Y CONTROL DE IN,"GARCiA CANTU, ALFONSO",HF 5429.25 G216
53820,1,TEORiA Y APLICACIONES DEL TRABAJO EN EQUIPO : COM,"HARTZLER, MEG",HD 66 H332
53821,1,PERSONALIDAD Y RELACIONES HUMANAS,"SFERRA, ADAM",BF 698 S522
53822,1,PERSONALIDAD Y RELACIONES HUMANAS,"SFERRA, ADAM",BF 698 S522
53813,1,ELECTRONICA INDUSTRIAL MODERNA,"MALONEY, TIMOTHY",TK 7881 M257
51539,1,EL PROCESO CREATIVO EN LA TERAPIA GUESTALTICA,ZINKER JOSEPH,RC 489.G4 Z77
5156,1,FiSICA PARA INGENIERiA Y CIENCIAS,"OHANIAN, HANS C.",QC 23 O363
51559,1,ADMINISTRACION DE RECURSOS HUMANOS,IVANCEVICH JOHN M.,HF 5549 I93
51558,1,INGENIERIA DE CONTROL MODERNA,"KATSUHIKO, OGATA",TJ 213 O34
51557,1,BIOTECNOLOGIA PARA INGENIEROS : SISTEMAS BIOLOGICO,,TP 248.2 B615
51556,1,INTRODUCCION A LA ADMINISTRACION : UN ENFOQUE TEO,"HERNANDEZ Y RODRIGUEZ, SERGIO",HD 31 H557
51555,1,INTRODUCCION A LA ADMINISTRACION : UN ENFOQUE TEO,"HERNANDEZ Y RODRIGUEZ, SERGIO",HD 31 H557
51554,1,INTRODUCCION A LA ADMINISTRACION : UN ENFOQUE TEO,"HERNANDEZ Y RODRIGUEZ, SERGIO",HD 31 H557
51527,1,ADMINISTRACION DE PROYECTOS DE CONSTRUCCION,"LEVY, SIDNEY M.",TH 435 L664
51550,1,GUiA PRACTICA PARA LA GESTION AMBIENTAL,WALSS AURIOLES RODOLFO,KGF 3421 W222
51538,1,INTELIGENCIAS MULTIPLES: LA TEORiA EN LA PRACTICA,GARDNER HOWARD,LB 1060 G227
53801,1,ESTUDIO DE SISTEMAS Y PROCEDIMIENTOS ADMINISTRATIV,"RODRiGUEZ VALENCIA, JOAQUiN",HD 31 R696
5154,1,SISTEMAS WORKFLOW : FUNCIONAMIENTO Y METODOLOGiA D,"GONZALEZ LORCA, JESUS",T 58.64 G643
51540,1,LA CUESTION DE LOS VALORES: LAS SEIS FORMAS DE HAC,LEWIS HUNTER,BD 232 L673
51542,1,ADMINISTRACION UNA VENTAJA COMPETITIVA,"BATEMAN, THOMAS S.",HD 31 B328
5271,1,VIDA DE ERCILLA,"MEDINA, JOSE TORIBIO",PQ 6389 M491
51545,1,CALIDAD EN EL SERVICIO,"QUIJANO PORTILLA, ViCTOR MANUEL",HD 9980 Q6
51553,1,SISTEMAS DE INFORMACION GERENCIAL: MANEJO DE LA TE,O’IEN JAMES,T 58.9 O13
51547,1,PARA LEER AL PATO DONALD,DORFMAN ARIEL,HM 258 D711
51548,1,ADMINISTRAR PARA LA CALIDAD: CONCEPTOS ADMINISTRAT,GUTIERREZ MARIO,TS156 G983
51546,1,METODOS MODERNOS DE ANALISIS DE ALIMENTOS,"MAIER, HANS GERHARD",TX 545 M217
53856,1,CONTROL OF ODORS AND EMISSIONS FROM WASTEWATER TRA,,TD 201 W329
53846,1,EL LiDER DEL FUTURO,"HESSELBEIN, FRANCES",HD 57.7 H583
53847,1,AUTOMATIZACION DE PROCESOS INDUSTRIALES,"GARCIA MORENO, EMILIO",TJ 98 G216
53849,1,ELECTRONICA DE POTENCIA : FUNDAMENTOS BASICOS,"SEGUi CHILET, SALVADOR",TK 3001 S454
53850,1,ELECTRONICA DE POTENCIA : FUNDAMENTOS BASICOS,"SEGUi CHILET, SALVADOR",TK 3001 S454
508,1,LA LOGICA DE LAS CIENCIAS : TRATAMIENTO SISTEMATIC,"LARROYO, FRANCISCO",Q 173.B67 L332
53843,1,EL LiDER DEL FUTURO,"HESSELBEIN, FRANCES",HD 57.7 H583
53852,1,"INVESTIGACION DE MERCADOS : ENFOQUES, SISTEMAS, IN","EYSSAUTIER DE LA MORA, MAURICE",HF 5415.2 E98
53842,1,REINGENIERIA,"HAMMER, MICHAEL",TS 157 H112
53823,1,ADMINISTRACION : UNA PERSPECTIVA GLOBAL,"KOONTZ, HAROLD",HD 31 K82
53855,1,CONTROL OF ODORS AND EMISSIONS FROM WASTEWATER TRA,,TD 201 W329
53853,1,EL LIDER : COMO FORMAR AL LIDER DEL SIGLO XXI,"LUTHE GARCiA, RODOLFO",HD 57.7 L973
53857,1,OPERATION OF EXTENDED AERATION PACKAGE PLANTS,,TD 779 O61
53858,1,CONTABILIDAD SUPERIOR,"MORENO FERNANDEZ, JOAQUiN",HF 5651 M843
53859,1,METROLOGIA,"GONZALEZ GONZALEZ, CARLOS",TJ 1313 G697
53860,1,EXERCISE WORKBOOK FOR BEGINNING AUTO CAD 2006,"SHROCK, CHERYL R.",QA 76.758 S561
53851,1,"INVESTIGACION DE MERCADOS : ENFOQUES, SISTEMAS, IN","EYSSAUTIER DE LA MORA, MAURICE",HF 5415.2 E98
53834,1,INTELIGENCIA ARTIFICIAL : UN ENFOQUE MODERNO,"RUSSELL, STUART",Q 335 R967
53787,1,MOLECULAS BIOLOGICAS,"SMITH, C.A.",QH 308.2 S658
53827,1,INGENIERIA AMBIENTAL,"HENRY, J. GLYNN",TD 145 H426
53854,1,EL LIDER : COMO FORMAR AL LIDER DEL SIGLO XXI,"LUTHE GARCiA, RODOLFO",HD 57.7 L973
53808,1,MANUAL DE CREACTIVIDAD : LOS PROCESOS PSiQUICOS Y,"RODRiGUEZ ESTRADA, MAURO",BF 408 R696
53767,1,CALIDAD TOTAL Y PRODUCTIVIDAD,"GUTIERREZ PULIDO, HUMBERTO",TS 156 G983
5411,1,ANALISIS ESTRUCTURAL,"HIBBELER, RUSSELL C.",TA 645 H624
53790,1,ADMINISTRACION DE LA MERCADOTECNIA,CZINKOTA MICHAEL R.,HF 5415 C998
50788,1,CODIGO DE ETICA : COMO IMPLANTARLO EN LA EMPRESA,"IBARRA RAMOS, RAMON",HF 5387 I12
50789,1,CODIGO DE ETICA : COMO IMPLANTARLO EN LA EMPRESA,"IBARRA RAMOS, RAMON",HF 5387 I12
5079,1,"LA ATMOSFERA, MAR SIN PLAYA","HOLMES, DAVID C.",QB 528 H749
5091,1,COMPORTAMIENTO ORGANIZACIONAL : ENFOQUE PARA AMERI,"FRANKLIN FINCOWSKY, ENRIQUE B.",HD 58.7 F831
50909,1,DISENO Y COMUNICACION VISUAL,"MUNARI, B.",NK 1510 M963
53845,1,EL LiDER DEL FUTURO,"HESSELBEIN, FRANCES",HD 57.7 H583
53800,1,ADMINISTRACION DE LA MERCADOTECNIA,CZINKOTA MICHAEL R.,HF 5415 C998
53824,1,ADMINISTRACION : UNA PERSPECTIVA GLOBAL,"KOONTZ, HAROLD",HD 31 K82
53802,1,ESTUDIO DE SISTEMAS Y PROCEDIMIENTOS ADMINISTRATIV,"RODRiGUEZ VALENCIA, JOAQUiN",HD 31 R696
53803,1,ESTUDIO DE SISTEMAS Y PROCEDIMIENTOS ADMINISTRATIV,"RODRiGUEZ VALENCIA, JOAQUiN",HD 31 R696
53804,1,ESTADISTICA PASO A PASO,"CHRISTENSEN, HOWARD B.",HA 29 C554
50795,1,COMO REALIZAR UNA AUDITORIA DE MERCADOTECNIA,"WOESSNER ARANDA, PEDRO",HF 5415.16 W481
53805,1,ESTADISTICA PASO A PASO,"CHRISTENSEN, HOWARD B.",HA 29 C554
53806,1,ESTADISTICA PASO A PASO,"CHRISTENSEN, HOWARD B.",HA 29 C554
53826,1,ECODISENO : INGENIERIA DEL CICLO DE VIDA PARA EL D,,TS 171.4 E17
50792,1,"RECLUTAMIENTO, SELECCION E INTEGRACION DE RECURSOS","GUTH AGUIRRE, ALFREDO",HF 5549.5.S38 G984
53815,1,TERMODINAMICA,"WARK, KENNETH",QC 311 W276
53809,1,MANUAL DE CREACTIVIDAD : LOS PROCESOS PSiQUICOS Y,"RODRiGUEZ ESTRADA, MAURO",BF 408 R696
53925,1,REINGENIERiA EDUCATIVA : EL PENSAMIENTO CRiTICO: C,"ESPiNDOLA CASTRO, JOSE LUIS",LB 2331.65 E77
53765,1,FUNDAMENTOS DE MARKETING,"KOTLER, PHILIP",HF 5415 K87
53904,1,ADMINISTRACION DE OPERACIONES,SCHROEDER G.ROGER,TS 155.A2 S381
53872,1,PSICOLOGiA ORGANIZACIONAL : EL COMPORTAMIENTO DEL,FURNHAM ADRIAN,HF 5548.8 F992
53873,1,PSICOLOGiA ORGANIZACIONAL : EL COMPORTAMIENTO DEL,FURNHAM ADRIAN,HF 5548.8 F992
53874,1,PSICOLOGiA ORGANIZACIONAL : EL COMPORTAMIENTO DEL,FURNHAM ADRIAN,HF 5548.8 F992
